Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power
10,28,13,64.293527,85.248489,107.490389
10,28,14,67.80395299999999,89.932988,113.31763400000001
10,28,15,66.0626,87.54955899999999,110.30160099999999
10,28,16,35.301612999999996,46.478913,58.651525
10,28,17,1.685073,2.201821,2.8044729999999998
10,28,18,0.0,0.0,0.0
10,28,19,0.0,0.0,0.0
10,28,20,0.0,0.0,0.0
10,28,21,0.0,0.0,0.0
10,28,22,0.0,0.0,0.0
10,28,23,0.0,0.0,0.0
10,29,0,0.0,0.0,0.0
10,29,1,0.0,0.0,0.0
10,29,2,0.0,0.0,0.0
10,29,3,0.0,0.0,0.0
10,29,4,0.0,0.0,0.0
10,29,5,0.0,0.0,0.0
10,29,6,0.0,0.0,0.0
10,29,7,0.192389,0.241637,0.319464
10,29,8,12.987098,17.015542,21.462428
10,29,9,22.902736,30.046291,37.855477
10,29,10,26.656249,34.997231,44.101244
10,29,11,44.157124,58.132281000000006,73.164023
10,29,12,46.073761,60.682517,76.381984
10,29,13,50.151978,66.11557,83.222949
10,29,14,61.544863,81.313538,102.28919400000001
10,29,15,29.658158,38.982772,49.177448
10,29,16,8.76255,11.485865,14.53582
10,29,17,0.073961,0.08691800000000001,0.126142
10,29,18,0.0,0.0,0.0
10,29,19,0.0,0.0,0.0
10,29,20,0.0,0.0,0.0
10,29,21,0.0,0.0,0.0
10,29,22,0.0,0.0,0.0
10,29,23,0.0,0.0,0.0
10,30,0,0.0,0.0,0.0
10,30,1,0.0,0.0,0.0
10,30,2,0.0,0.0,0.0
10,30,3,0.0,0.0,0.0
10,30,4,0.0,0.0,0.0
10,30,5,0.0,0.0,0.0
10,30,6,0.0,0.0,0.0
10,30,7,0.782123,1.016656,1.303543
10,30,8,28.590325,37.564561999999995,47.372305999999995
10,30,9,58.62911,77.407037,97.388826
10,30,10,23.632671,31.048236,39.231233
10,30,11,26.862427,35.317325,44.636021
10,30,12,25.518514,33.548269999999995,42.420496
10,30,13,22.666978,29.791967,37.698063000000005
10,30,14,17.98618,23.626162,29.919182
10,30,15,5.607425,7.354328000000001,9.346155000000001
10,30,16,5.532482,7.254881999999999,9.216499
10,30,17,-0.0,-0.0,-0.0
10,30,18,0.0,0.0,0.0
10,30,19,0.0,0.0,0.0
10,30,20,0.0,0.0,0.0
10,30,21,0.0,0.0,0.0
10,30,22,0.0,0.0,0.0
10,30,23,0.0,0.0,0.0
10,31,0,0.0,0.0,0.0
10,31,1,0.0,0.0,0.0
10,31,2,0.0,0.0,0.0
10,31,3,0.0,0.0,0.0
10,31,4,0.0,0.0,0.0
10,31,5,0.0,0.0,0.0
10,31,6,0.0,0.0,0.0
10,31,7,-0.0,-0.0,-0.0
10,31,8,1.8892449999999998,2.472125,3.156143
10,31,9,9.50493,12.466577,15.799138999999998
10,31,10,4.268470000000001,5.595278,7.114704
10,31,11,13.85378,18.181012,23.021875
10,31,12,7.500359,9.837102999999999,12.481813
10,31,13,12.400536,16.272439,20.613812000000003
10,31,14,16.684732,21.904485,27.722681
10,31,15,32.85255,43.213096,54.556938
10,31,16,6.882104,9.02699,11.462031000000001
10,31,17,-0.0,-0.0,-0.0
10,31,18,0.0,0.0,0.0
10,31,19,0.0,0.0,0.0
10,31,20,0.0,0.0,0.0
10,31,21,0.0,0.0,0.0
10,31,22,0.0,0.0,0.0
10,31,23,0.0,0.0,0.0
11,1,0,0.0,0.0,0.0
11,1,1,0.0,0.0,0.0
11,1,2,0.0,0.0,0.0
11,1,3,0.0,0.0,0.0
11,1,4,0.0,0.0,0.0
11,1,5,0.0,0.0,0.0
11,1,6,0.0,0.0,0.0
11,1,7,0.425772,0.548467,0.709437
11,1,8,7.397022,9.687363,12.245441000000001
11,1,9,13.426585,17.601452000000002,22.229695
11,1,10,19.016844000000003,24.952612000000002,31.504178
11,1,11,63.382572999999994,83.710978,105.21755999999999
11,1,12,74.126491,98.093091,123.20333199999999
11,1,13,104.41268600000001,138.984762,174.11841
11,1,14,91.325249,121.248836,152.085991
11,1,15,69.21376,91.520699,115.011843
11,1,16,36.448021999999995,47.948975,60.423769
11,1,17,0.824312,1.072031,1.373704
11,1,18,0.0,0.0,0.0
11,1,19,0.0,0.0,0.0
11,1,20,0.0,0.0,0.0
11,1,21,0.0,0.0,0.0
11,1,22,0.0,0.0,0.0
11,1,23,0.0,0.0,0.0
11,2,0,0.0,0.0,0.0
11,2,1,0.0,0.0,0.0
11,2,2,0.0,0.0,0.0
11,2,3,0.0,0.0,0.0
11,2,4,0.0,0.0,0.0
11,2,5,0.0,0.0,0.0
11,2,6,0.0,0.0,0.0
11,2,7,1.565081,2.041606,2.591676
11,2,8,36.180303,47.553779000000006,59.828613
11,2,9,69.124903,91.349123,114.66508400000001
11,2,10,89.67670299999999,119.04122100000001,149.309598
11,2,11,102.27114999999999,136.161529,170.718559
11,2,12,106.247997,141.603394,177.515637
11,2,13,100.914433,134.417541,168.664142
11,2,14,87.707321,116.524134,146.40917199999998
11,2,15,66.320583,87.755034,110.46962699999999
11,2,16,35.35413,46.535008000000005,58.726656000000006
11,2,17,0.717743,0.933203,1.2015799999999999
11,2,18,0.0,0.0,0.0
11,2,19,0.0,0.0,0.0
11,2,20,0.0,0.0,0.0
11,2,21,0.0,0.0,0.0
11,2,22,0.0,0.0,0.0
11,2,23,0.0,0.0,0.0
11,3,0,0.0,0.0,0.0
11,3,1,0.0,0.0,0.0
11,3,2,0.0,0.0,0.0
11,3,3,0.0,0.0,0.0
11,3,4,0.0,0.0,0.0
11,3,5,0.0,0.0,0.0
11,3,6,0.0,0.0,0.0
11,3,7,-0.0,-0.0,-0.0
11,3,8,19.214924,25.205599,31.80618
11,3,9,47.710435,62.830307999999995,79.064188
11,3,10,63.198002,83.45564999999999,104.941097
11,3,11,80.480872,106.63412,133.96446799999998
11,3,12,105.297924,140.166019,175.69568900000002
11,3,13,61.998245000000004,81.930989,103.186126
11,3,14,76.863665,101.80622500000001,127.988713
11,3,15,65.01592500000001,85.93174800000001,108.13438400000001
11,3,16,34.175358,44.959538,56.748025
11,3,17,0.46157299999999996,0.597404,0.778049
11,3,18,0.0,0.0,0.0
11,3,19,0.0,0.0,0.0
11,3,20,0.0,0.0,0.0
11,3,21,0.0,0.0,0.0
11,3,22,0.0,0.0,0.0
11,3,23,0.0,0.0,0.0
11,4,0,0.0,0.0,0.0
11,4,1,0.0,0.0,0.0
11,4,2,0.0,0.0,0.0
11,4,3,0.0,0.0,0.0
11,4,4,0.0,0.0,0.0
11,4,5,0.0,0.0,0.0
11,4,6,0.0,0.0,0.0
11,4,7,-0.0,-0.0,-0.0
11,4,8,21.130554,27.737012,35.026089
11,4,9,30.681847,40.331105,50.895634
11,4,10,54.436052000000004,71.81855499999999,90.446066
11,4,11,96.12857399999999,127.790295,160.36453400000002
11,4,12,73.686257,97.600393,122.80251200000001
11,4,13,23.343755,30.685271,38.833362
11,4,14,41.760548,55.029049,69.45993899999999
11,4,15,19.009688999999998,24.970551,31.605880000000003
11,4,16,3.291334,4.313359,5.491925
11,4,17,-0.0,-0.0,-0.0
11,4,18,0.0,0.0,0.0
11,4,19,0.0,0.0,0.0
11,4,20,0.0,0.0,0.0
11,4,21,0.0,0.0,0.0
11,4,22,0.0,0.0,0.0
11,4,23,0.0,0.0,0.0
11,5,0,0.0,0.0,0.0
11,5,1,0.0,0.0,0.0
11,5,2,0.0,0.0,0.0
11,5,3,0.0,0.0,0.0
11,5,4,0.0,0.0,0.0
11,5,5,0.0,0.0,0.0
11,5,6,0.0,0.0,0.0
11,5,7,-0.0,-0.0,-0.0
11,5,8,5.924721,7.767039,9.856093000000001
11,5,9,3.938016,5.161887,6.5663789999999995
11,5,10,3.650928,4.785901,6.092931999999999
11,5,11,12.72227,16.700902999999997,21.171677
11,5,12,21.931206,28.8238,36.486129999999996
11,5,13,1.365781,1.78703,2.294585
11,5,14,10.283324,13.500271000000001,17.139911
11,5,15,3.041704,3.987716,5.086444
11,5,16,-0.0,-0.0,-0.0
11,5,17,-0.0,-0.0,-0.0
11,5,18,0.0,0.0,0.0
11,5,19,0.0,0.0,0.0
11,5,20,0.0,0.0,0.0
11,5,21,0.0,0.0,0.0
11,5,22,0.0,0.0,0.0
11,5,23,0.0,0.0,0.0
11,6,0,0.0,0.0,0.0
11,6,1,0.0,0.0,0.0
11,6,2,0.0,0.0,0.0
11,6,3,0.0,0.0,0.0
11,6,4,0.0,0.0,0.0
11,6,5,0.0,0.0,0.0
11,6,6,0.0,0.0,0.0
11,6,7,-0.0,-0.0,-0.0
11,6,8,3.81407,4.991272,6.324516
11,6,9,9.550370000000001,12.514228999999998,15.822214
11,6,10,4.160202,5.447623999999999,6.909402
11,6,11,10.446658,13.696332,17.331951
11,6,12,29.442117,38.68558,48.805158000000006
11,6,13,20.227460999999998,26.550435,33.541377999999995
11,6,14,12.231413,16.042049000000002,20.298908
11,6,15,10.921742,14.320727000000002,18.120936
11,6,16,30.949604,40.673445,51.2827
11,6,17,-0.0,-0.0,-0.0
11,6,18,0.0,0.0,0.0
11,6,19,0.0,0.0,0.0
11,6,20,0.0,0.0,0.0
11,6,21,0.0,0.0,0.0
11,6,22,0.0,0.0,0.0
11,6,23,0.0,0.0,0.0
11,7,0,0.0,0.0,0.0
11,7,1,0.0,0.0,0.0
11,7,2,0.0,0.0,0.0
11,7,3,0.0,0.0,0.0
11,7,4,0.0,0.0,0.0
11,7,5,0.0,0.0,0.0
11,7,6,0.0,0.0,0.0
11,7,7,-0.0,-0.0,-0.0
11,7,8,30.860987,40.527561,51.019288
11,7,9,55.670961000000005,73.37661,92.197643
11,7,10,72.875794,96.356196,120.970301
11,7,11,67.700349,89.482113,112.48347199999999
11,7,12,71.234022,94.225244,118.43821799999999
11,7,13,81.62409299999999,108.18347800000001,135.88590200000002
11,7,14,72.489817,95.92786100000001,120.602727
11,7,15,40.608754,53.467786,67.425901
11,7,16,9.308335,12.206025,15.459794
11,7,17,-0.0,-0.0,-0.0
11,7,18,0.0,0.0,0.0
11,7,19,0.0,0.0,0.0
11,7,20,0.0,0.0,0.0
11,7,21,0.0,0.0,0.0
11,7,22,0.0,0.0,0.0
11,7,23,0.0,0.0,0.0
11,8,0,0.0,0.0,0.0
11,8,1,0.0,0.0,0.0
11,8,2,0.0,0.0,0.0
11,8,3,0.0,0.0,0.0
11,8,4,0.0,0.0,0.0
11,8,5,0.0,0.0,0.0
11,8,6,0.0,0.0,0.0
11,8,7,-0.0,-0.0,-0.0
11,8,8,7.031593,9.217141999999999,11.678077
11,8,9,22.73377,29.863551,37.7254
11,8,10,59.525106,78.70481,99.13988499999999
11,8,11,50.567292,66.796251,84.291155
11,8,12,52.926917,69.960951,88.29646000000001
11,8,13,36.073136,47.541385000000005,60.111779999999996
11,8,14,32.458109,42.75042,54.07445
11,8,15,18.037651999999998,23.705852999999998,30.042396
11,8,16,20.854809,27.414747,34.706208
11,8,17,-0.0,-0.0,-0.0
11,8,18,0.0,0.0,0.0
11,8,19,0.0,0.0,0.0
11,8,20,0.0,0.0,0.0
11,8,21,0.0,0.0,0.0
11,8,22,0.0,0.0,0.0
11,8,23,0.0,0.0,0.0
11,9,0,0.0,0.0,0.0
11,9,1,0.0,0.0,0.0
11,9,2,0.0,0.0,0.0
11,9,3,0.0,0.0,0.0
11,9,4,0.0,0.0,0.0
11,9,5,0.0,0.0,0.0
11,9,6,0.0,0.0,0.0
11,9,7,-0.0,-0.0,-0.0
11,9,8,12.006325,15.75356,19.957029
11,9,9,49.902055,65.767739,82.827737
11,9,10,60.986165,80.509163,101.27636
11,9,11,71.871228,95.03425,119.411178
11,9,12,77.213391,102.174644,128.305419
11,9,13,82.076669,108.667287,136.350982
11,9,14,66.77059299999999,88.17633500000001,110.77959200000001
11,9,15,26.792232,35.186163,44.390612999999995
11,9,16,5.335337000000001,6.989688,8.861016
11,9,17,-0.0,-0.0,-0.0
11,9,18,0.0,0.0,0.0
11,9,19,0.0,0.0,0.0
11,9,20,0.0,0.0,0.0
11,9,21,0.0,0.0,0.0
11,9,22,0.0,0.0,0.0
11,9,23,0.0,0.0,0.0
11,10,0,0.0,0.0,0.0
11,10,1,0.0,0.0,0.0
11,10,2,0.0,0.0,0.0
11,10,3,0.0,0.0,0.0
11,10,4,0.0,0.0,0.0
11,10,5,0.0,0.0,0.0
11,10,6,0.0,0.0,0.0
11,10,7,-0.0,-0.0,-0.0
11,10,8,33.056577,43.397798,54.541953
11,10,9,67.55986299999999,89.18274000000001,111.82848299999999
11,10,10,89.961273,119.288321,149.39107800000002
11,10,11,83.572258,110.67844000000001,138.694704
11,10,12,86.709401,114.887129,143.941523
11,10,13,103.72327899999999,137.868976,172.502883
11,10,14,90.22959399999999,119.649365,149.924821
11,10,15,67.978101,89.783699,112.699623
11,10,16,34.47818,45.312452,57.03474
11,10,17,-0.0,-0.0,-0.0
11,10,18,0.0,0.0,0.0
11,10,19,0.0,0.0,0.0
11,10,20,0.0,0.0,0.0
11,10,21,0.0,0.0,0.0
11,10,22,0.0,0.0,0.0
11,10,23,0.0,0.0,0.0
11,11,0,0.0,0.0,0.0
11,11,1,0.0,0.0,0.0
11,11,2,0.0,0.0,0.0
11,11,3,0.0,0.0,0.0
11,11,4,0.0,0.0,0.0
11,11,5,0.0,0.0,0.0
11,11,6,0.0,0.0,0.0
11,11,7,-0.0,-0.0,-0.0
11,11,8,30.973928,40.654608,51.11637
11,11,9,64.83724,85.5407,107.30857
11,11,10,66.691017,88.047806,110.515372
11,11,11,99.398332,132.007612,165.301737
11,11,12,76.780821,101.58529899999999,127.505442
11,11,13,87.997191,116.67183299999999,146.3272
11,11,14,72.38137300000001,95.740251,120.295936
11,11,15,52.113220999999996,68.707842,86.48688899999999
11,11,16,12.115574,15.887551,20.092276000000002
11,11,17,-0.0,-0.0,-0.0
11,11,18,0.0,0.0,0.0
11,11,19,0.0,0.0,0.0
11,11,20,0.0,0.0,0.0
11,11,21,0.0,0.0,0.0
11,11,22,0.0,0.0,0.0
11,11,23,0.0,0.0,0.0
11,12,0,0.0,0.0,0.0
11,12,1,0.0,0.0,0.0
11,12,2,0.0,0.0,0.0
11,12,3,0.0,0.0,0.0
11,12,4,0.0,0.0,0.0
11,12,5,0.0,0.0,0.0
11,12,6,0.0,0.0,0.0
11,12,7,0.0,0.0,0.0
11,12,8,29.855946,39.189412,49.315431
11,12,9,64.172958,84.662374,106.26672
11,12,10,86.531379,114.645424,143.74724799999998
11,12,11,99.28469199999999,131.885302,165.264744
11,12,12,78.589493,104.068967,130.74625
11,12,13,97.557305,129.642247,162.612386
11,12,14,62.664541,82.779322,104.178159
11,12,15,35.377505,46.544025000000005,58.737163
11,12,16,20.664142,27.134937,34.302723
11,12,17,-0.0,-0.0,-0.0
11,12,18,0.0,0.0,0.0
11,12,19,0.0,0.0,0.0
11,12,20,0.0,0.0,0.0
11,12,21,0.0,0.0,0.0
11,12,22,0.0,0.0,0.0
11,12,23,0.0,0.0,0.0
11,13,0,0.0,0.0,0.0
11,13,1,0.0,0.0,0.0
11,13,2,0.0,0.0,0.0
11,13,3,0.0,0.0,0.0
11,13,4,0.0,0.0,0.0
11,13,5,0.0,0.0,0.0
11,13,6,0.0,0.0,0.0
11,13,7,0.0,0.0,0.0
11,13,8,27.853066,36.587756999999996,46.15417
11,13,9,61.523617,81.185046,102.05268799999999
11,13,10,85.568543,113.31865300000001,142.092467
11,13,11,99.236359,131.73745300000002,165.00272099999998
11,13,12,104.553764,138.9151,173.895212
11,13,13,100.68180199999999,133.675905,167.397784
11,13,14,87.383807,115.76638,145.16406400000002
11,13,15,65.049602,85.87118099999999,107.89415600000001
11,13,16,31.572563,41.482902,52.283981
11,13,17,-0.0,-0.0,-0.0
11,13,18,0.0,0.0,0.0
11,13,19,0.0,0.0,0.0
11,13,20,0.0,0.0,0.0
11,13,21,0.0,0.0,0.0
11,13,22,0.0,0.0,0.0
11,13,23,0.0,0.0,0.0
11,14,0,0.0,0.0,0.0
11,14,1,0.0,0.0,0.0
11,14,2,0.0,0.0,0.0
11,14,3,0.0,0.0,0.0
11,14,4,0.0,0.0,0.0
11,14,5,0.0,0.0,0.0
11,14,6,0.0,0.0,0.0
11,14,7,0.0,0.0,0.0
11,14,8,12.756212,16.707456999999998,21.059119
11,14,9,24.102256,31.614062999999998,39.804410000000004
11,14,10,41.495604,54.56094,68.60361400000001
11,14,11,33.496095000000004,44.002421000000005,55.389527
11,14,12,38.187965,50.213536999999995,63.216459
11,14,13,38.770075,50.990597,64.210386
11,14,14,25.656822000000002,33.686802,42.485434
11,14,15,8.330244,10.915556,13.808778
11,14,16,1.576778,2.059024,2.622391
11,14,17,-0.0,-0.0,-0.0
11,14,18,0.0,0.0,0.0
11,14,19,0.0,0.0,0.0
11,14,20,0.0,0.0,0.0
11,14,21,0.0,0.0,0.0
11,14,22,0.0,0.0,0.0
11,14,23,0.0,0.0,0.0
11,15,0,0.0,0.0,0.0
11,15,1,0.0,0.0,0.0
11,15,2,0.0,0.0,0.0
11,15,3,0.0,0.0,0.0
11,15,4,0.0,0.0,0.0
11,15,5,0.0,0.0,0.0
11,15,6,0.0,0.0,0.0
11,15,7,0.0,0.0,0.0
11,15,8,0.282642,0.36075,0.472479
11,15,9,18.758557,24.605258000000003,31.045281
11,15,10,9.861364,12.926746,16.352191
11,15,11,14.20254,18.631484,23.56075
11,15,12,0.38230000000000003,0.493015,0.644811
11,15,13,4.643482,6.086719,7.73396
11,15,14,0.14922200000000002,0.187195,0.25815699999999997
11,15,15,13.065056,17.149714,21.736333
11,15,16,-0.0,-0.0,-0.0
11,15,17,0.0,0.0,0.0
11,15,18,0.0,0.0,0.0
11,15,19,0.0,0.0,0.0
11,15,20,0.0,0.0,0.0
11,15,21,0.0,0.0,0.0
11,15,22,0.0,0.0,0.0
11,15,23,0.0,0.0,0.0
11,16,0,0.0,0.0,0.0
11,16,1,0.0,0.0,0.0
11,16,2,0.0,0.0,0.0
11,16,3,0.0,0.0,0.0
11,16,4,0.0,0.0,0.0
11,16,5,0.0,0.0,0.0
11,16,6,0.0,0.0,0.0
11,16,7,0.0,0.0,0.0
11,16,8,1.673945,2.182906,2.767388
11,16,9,4.739114,6.196973,7.824129
11,16,10,13.414994,17.561794000000003,22.111989
11,16,11,16.856676,22.074567,27.777125
11,16,12,27.656756,36.257114,45.556052
11,16,13,19.517233,25.565368,32.156707
11,16,14,29.460124,38.629065000000004,48.526680999999996
11,16,15,10.024677,13.119345,16.531162000000002
11,16,16,3.2084409999999997,4.192687,5.300259
11,16,17,0.0,0.0,0.0
11,16,18,0.0,0.0,0.0
11,16,19,0.0,0.0,0.0
11,16,20,0.0,0.0,0.0
11,16,21,0.0,0.0,0.0
11,16,22,0.0,0.0,0.0
11,16,23,0.0,0.0,0.0
11,17,0,0.0,0.0,0.0
11,17,1,0.0,0.0,0.0
11,17,2,0.0,0.0,0.0
11,17,3,0.0,0.0,0.0
11,17,4,0.0,0.0,0.0
11,17,5,0.0,0.0,0.0
11,17,6,0.0,0.0,0.0
11,17,7,0.0,0.0,0.0
11,17,8,30.457511,39.921894,50.067891
11,17,9,68.159166,89.778499,112.256847
11,17,10,93.257524,123.328568,153.931694
11,17,11,107.53060799999999,142.608067,177.87253
11,17,12,112.161356,148.907498,185.701943
11,17,13,106.446274,141.22979800000002,176.269997
11,17,14,92.48832300000001,122.4352,153.008927
11,17,15,68.09970200000001,89.818086,112.494797
11,17,16,32.164559000000004,42.211281,53.015599
11,17,17,0.0,0.0,0.0
11,17,18,0.0,0.0,0.0
11,17,19,0.0,0.0,0.0
11,17,20,0.0,0.0,0.0
11,17,21,0.0,0.0,0.0
11,17,22,0.0,0.0,0.0
11,17,23,0.0,0.0,0.0
11,18,0,0.0,0.0,0.0
11,18,1,0.0,0.0,0.0
11,18,2,0.0,0.0,0.0
11,18,3,0.0,0.0,0.0
11,18,4,0.0,0.0,0.0
11,18,5,0.0,0.0,0.0
11,18,6,0.0,0.0,0.0
11,18,7,0.0,0.0,0.0
11,18,8,15.703353,20.562298,25.874056
11,18,9,25.730042,33.728328000000005,42.394188
11,18,10,47.074098,61.870917999999996,77.614228
11,18,11,101.362301,134.331783,167.78047800000002
11,18,12,106.184372,140.896307,175.965058
11,18,13,101.625693,134.804462,168.489616
11,18,14,22.878383000000003,30.005560000000003,37.79284
11,18,15,10.860584000000001,14.224703,17.948655
11,18,16,3.890627,5.087421,6.430713
11,18,17,0.0,0.0,0.0
11,18,18,0.0,0.0,0.0
11,18,19,0.0,0.0,0.0
11,18,20,0.0,0.0,0.0
11,18,21,0.0,0.0,0.0
11,18,22,0.0,0.0,0.0
11,18,23,0.0,0.0,0.0
11,19,0,0.0,0.0,0.0
11,19,1,0.0,0.0,0.0
11,19,2,0.0,0.0,0.0
11,19,3,0.0,0.0,0.0
11,19,4,0.0,0.0,0.0
11,19,5,0.0,0.0,0.0
11,19,6,0.0,0.0,0.0
11,19,7,0.0,0.0,0.0
11,19,8,25.699611,33.693298000000006,42.353023
11,19,9,61.722954,81.29869500000001,101.86437
11,19,10,86.49022900000001,114.41388099999999,143.182051
11,19,11,100.150176,132.841725,166.14640400000002
11,19,12,104.516475,138.795478,173.606301
11,19,13,99.693462,132.313413,165.619853
11,19,14,57.478102,75.769329,95.20656699999999
11,19,15,62.571073,82.539693,103.643421
11,19,16,28.911179,37.958014000000006,47.803438
11,19,17,0.0,0.0,0.0
11,19,18,0.0,0.0,0.0
11,19,19,0.0,0.0,0.0
11,19,20,0.0,0.0,0.0
11,19,21,0.0,0.0,0.0
11,19,22,0.0,0.0,0.0
11,19,23,0.0,0.0,0.0
11,20,0,0.0,0.0,0.0
11,20,1,0.0,0.0,0.0
11,20,2,0.0,0.0,0.0
11,20,3,0.0,0.0,0.0
11,20,4,0.0,0.0,0.0
11,20,5,0.0,0.0,0.0
11,20,6,0.0,0.0,0.0
11,20,7,0.0,0.0,0.0
11,20,8,22.885738,30.005822,37.75072
11,20,9,42.326966,55.646599,69.914769
11,20,10,79.43908400000001,105.10569199999999,131.725627
11,20,11,92.622315,122.89927800000001,153.956367
11,20,12,82.588289,109.407561,137.233636
11,20,13,74.283956,98.27440399999999,123.389201
11,20,14,57.524271,75.892951,95.43735400000001
11,20,15,54.285523999999995,71.59175599999999,90.051319
11,20,16,22.243113,29.193156,36.812757
11,20,17,0.0,0.0,0.0
11,20,18,0.0,0.0,0.0
11,20,19,0.0,0.0,0.0
11,20,20,0.0,0.0,0.0
11,20,21,0.0,0.0,0.0
11,20,22,0.0,0.0,0.0
11,20,23,0.0,0.0,0.0
11,21,0,0.0,0.0,0.0
11,21,1,0.0,0.0,0.0
11,21,2,0.0,0.0,0.0
11,21,3,0.0,0.0,0.0
11,21,4,0.0,0.0,0.0
11,21,5,0.0,0.0,0.0
11,21,6,0.0,0.0,0.0
11,21,7,0.0,0.0,0.0
11,21,8,4.75329,6.217304,7.853942
11,21,9,5.864909,7.675253,9.696894
11,21,10,14.561718,19.081503,24.065390999999998
11,21,11,32.564863,42.766017,53.820133
11,21,12,84.865266,112.335554,140.71560200000002
11,21,13,75.987078,100.461387,125.98123
11,21,14,58.528765,77.169264,96.928993
11,21,15,32.879025,43.197655,54.401576
11,21,16,9.992079,13.090574,16.534029
11,21,17,0.0,0.0,0.0
11,21,18,0.0,0.0,0.0
11,21,19,0.0,0.0,0.0
11,21,20,0.0,0.0,0.0
11,21,21,0.0,0.0,0.0
11,21,22,0.0,0.0,0.0
11,21,23,0.0,0.0,0.0
11,22,0,0.0,0.0,0.0
11,22,1,0.0,0.0,0.0
11,22,2,0.0,0.0,0.0
11,22,3,0.0,0.0,0.0
11,22,4,0.0,0.0,0.0
11,22,5,0.0,0.0,0.0
11,22,6,0.0,0.0,0.0
11,22,7,0.0,0.0,0.0
11,22,8,20.888835,27.376150000000003,34.444974
11,22,9,58.334425,76.807037,96.287282
11,22,10,85.725561,113.33049700000001,141.751744
11,22,11,101.961044,135.137977,168.778348
11,22,12,70.176648,92.576115,115.983303
11,22,13,102.91394,136.459343,170.46105300000002
11,22,14,88.62729700000001,117.25153999999999,146.662497
11,22,15,64.939563,85.600044,107.278875
11,22,16,30.199839,39.625095,49.805785
11,22,17,0.0,0.0,0.0
11,22,18,0.0,0.0,0.0
11,22,19,0.0,0.0,0.0
11,22,20,0.0,0.0,0.0
11,22,21,0.0,0.0,0.0
11,22,22,0.0,0.0,0.0
11,22,23,0.0,0.0,0.0
11,23,0,0.0,0.0,0.0
11,23,1,0.0,0.0,0.0
11,23,2,0.0,0.0,0.0
11,23,3,0.0,0.0,0.0
11,23,4,0.0,0.0,0.0
11,23,5,0.0,0.0,0.0
11,23,6,0.0,0.0,0.0
11,23,7,0.0,0.0,0.0
11,23,8,2.6852840000000002,3.5076359999999998,4.437257
11,23,9,3.742839,4.892506,6.18178
11,23,10,26.807192999999998,35.151188000000005,44.200209
11,23,11,50.426722999999996,66.339793,83.280015
11,23,12,59.228204,78.04405,97.951401
11,23,13,50.062293,65.898567,82.811217
11,23,14,83.26629,110.15891099999999,138.0274
11,23,15,60.273305,79.455073,99.751103
11,23,16,26.363874,34.601321000000006,43.587748
11,23,17,0.0,0.0,0.0
11,23,18,0.0,0.0,0.0
11,23,19,0.0,0.0,0.0
11,23,20,0.0,0.0,0.0
11,23,21,0.0,0.0,0.0
11,23,22,0.0,0.0,0.0
11,23,23,0.0,0.0,0.0
11,24,0,0.0,0.0,0.0
11,24,1,0.0,0.0,0.0
11,24,2,0.0,0.0,0.0
11,24,3,0.0,0.0,0.0
11,24,4,0.0,0.0,0.0
11,24,5,0.0,0.0,0.0
11,24,6,0.0,0.0,0.0
11,24,7,0.0,0.0,0.0
11,24,8,26.208064,34.332008,43.079595
11,24,9,65.08003,85.631016,107.04642999999999
11,24,10,90.680129,119.738753,149.384635
11,24,11,106.443375,140.869554,175.50345000000002
11,24,12,112.767709,149.37985,186.002436
11,24,13,109.141033,144.500395,179.98636
11,24,14,94.88917500000001,125.37792999999999,156.367856
11,24,15,70.866388,93.31977400000001,116.604991
11,24,16,33.246245,43.580745,54.630379
11,24,17,0.0,0.0,0.0
11,24,18,0.0,0.0,0.0
11,24,19,0.0,0.0,0.0
11,24,20,0.0,0.0,0.0
11,24,21,0.0,0.0,0.0
11,24,22,0.0,0.0,0.0
11,24,23,0.0,0.0,0.0
11,25,0,0.0,0.0,0.0
11,25,1,0.0,0.0,0.0
11,25,2,0.0,0.0,0.0
11,25,3,0.0,0.0,0.0
11,25,4,0.0,0.0,0.0
11,25,5,0.0,0.0,0.0
11,25,6,0.0,0.0,0.0
11,25,7,0.0,0.0,0.0
11,25,8,21.304139,27.901349,35.032976000000005
11,25,9,60.55203,79.70957700000001,99.762721
11,25,10,61.697044999999996,81.24696300000001,101.72327899999999
11,25,11,63.672925000000006,83.87182399999999,104.989879
11,25,12,38.194784,50.143239,62.924343
11,25,13,74.613113,98.474823,123.202822
11,25,14,16.615399,21.757623,27.369035
11,25,15,17.034168,22.307146,28.058874
11,25,16,3.392618,4.4327879999999995,5.598504
11,25,17,0.0,0.0,0.0
11,25,18,0.0,0.0,0.0
11,25,19,0.0,0.0,0.0
11,25,20,0.0,0.0,0.0
11,25,21,0.0,0.0,0.0
11,25,22,0.0,0.0,0.0
11,25,23,0.0,0.0,0.0
11,26,0,0.0,0.0,0.0
11,26,1,0.0,0.0,0.0
11,26,2,0.0,0.0,0.0
11,26,3,0.0,0.0,0.0
11,26,4,0.0,0.0,0.0
11,26,5,0.0,0.0,0.0
11,26,6,0.0,0.0,0.0
11,26,7,0.0,0.0,0.0
11,26,8,18.970205999999997,24.851469,31.258101
11,26,9,53.169313,69.96467299999999,87.745299
11,26,10,74.112035,97.86752800000001,122.59021899999999
